"Palay and Corn: Volume of Production in Metric Tons by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2025"

"Ecosystem/Croptype","Geolocation","1987 Annual","1988 Annual","1989 Annual","1990 Annual","1991 Annual","1992 Annual","1993 Annual","1994 Annual","1995 Annual","1996 Annual","1997 Annual","1998 Annual","1999 Annual","2000 Annual","2001 Annual","2002 Annual","2003 Annual","2004 Annual","2005 Annual","2006 Annual","2007 Annual","2008 Annual","2009 Annual","2010 Annual","2011 Annual","2012 Annual","2013 Annual","2014 Annual","2015 Annual","2016 Annual","2017 Annual","2018 Annual","2019 Annual","2020 Annual","2021 Annual","2022 Annual","2023 Annual","2024 Annual","2025 Annual"
"Corn","....Oriental Mindoro",3610.00,2920.00,3313.00,3375.00,3149.00,2659.00,2928.00,4372.00,3226.00,3490.00,3981.00,3976.00,4324.00,4334.00,4056.00,3846.00,1007.00,742.00,804.00,1539.00,2210.00,2549.00,2350.00,444.00,1280.00,822.20,1272.00,3824.00,4808.00,5685.00,5713.00,5510.06,3609.30,5391.39,4683.02,3904.77,3994.10,5078.29,..
"Corn","....Palawan",22225.00,21365.00,26477.00,28499.00,51623.00,50472.00,52876.00,68657.00,54965.00,45303.00,46937.00,5978.00,17628.00,22479.00,24649.00,26627.00,27998.00,33586.00,48626.00,55572.00,56665.00,39449.00,28598.00,9084.00,22527.00,17873.00,16909.00,18272.00,19517.00,20566.00,21421.00,21418.35,22825.00,23716.00,20375.00,19470.91,18968.52,18933.34,..
"Corn","....Romblon",6925.00,7558.00,4843.00,6421.00,2628.00,2124.00,1457.00,1054.00,896.00,1032.00,1102.00,821.00,1555.00,1031.00,696.00,635.00,683.00,769.00,881.00,995.00,1323.00,766.00,1112.00,939.00,728.00,758.00,730.00,636.00,670.00,1087.00,1451.00,1671.00,1452.00,1543.00,1256.00,1887.00,1604.00,1297.46,..
"Corn","..REGION V (BICOL REGION)",121415.00,138093.00,127021.00,150317.00,150728.00,136423.00,129219.00,121118.00,114611.00,101482.00,99157.00,75083.00,83541.00,62787.00,62842.00,73963.00,66361.00,81285.00,118115.00,142264.00,195826.00,202675.00,197116.00,174479.00,215025.00,230545.00,258115.00,285647.00,243908.00,259375.00,287005.00,279731.94,248242.62,282000.57,292748.28,288419.72,274854.69,250080.02,..
"Corn","....Albay",66585.00,74856.00,59818.00,66562.00,69141.00,68880.00,65520.00,41842.00,32725.00,41628.00,38248.00,20484.00,30787.00,13323.00,14467.00,17318.00,16440.00,18553.00,31629.00,41791.00,50217.00,48481.00,54951.00,49391.00,51500.00,57556.00,59436.00,60665.00,53469.00,58775.00,56130.00,51895.00,40037.52,46043.00,51680.00,56069.60,51086.40,38706.80,..
"Corn","....Camarines Norte",4850.00,5158.00,5758.00,5525.00,5558.00,5118.00,1457.00,1216.00,1096.00,529.00,453.00,408.00,185.00,186.00,251.00,433.00,376.00,560.00,813.00,1264.00,2190.00,2141.00,1891.00,797.00,1446.00,1617.00,1800.00,1558.00,2048.00,2138.00,2297.00,2416.00,1681.15,2452.30,2329.65,2273.30,2618.86,2213.71,..
"Corn","....Camarines Sur",20260.00,26194.00,31160.00,48683.00,45693.00,45012.00,47353.00,56517.00,61602.00,38124.00,37573.00,35540.00,33726.00,29850.00,26996.00,36180.00,27807.00,29219.00,52243.00,63533.00,106037.00,110704.00,96549.00,85667.00,125730.00,136233.00,161863.00,187260.00,153320.00,161904.00,187432.00,187143.00,167260.00,187047.79,193258.00,187388.00,178760.00,169869.00,..
"Corn","....Catanduanes",245.00,601.00,618.00,1164.00,961.00,446.00,516.00,731.00,644.00,316.00,244.00,105.00,98.00,103.00,101.00,121.00,136.00,121.00,165.00,163.00,349.00,179.00,230.00,226.00,243.00,261.00,322.00,373.00,555.00,538.00,1658.00,1281.94,878.61,823.25,434.18,168.42,19.71,8.29,..
"Corn","....Masbate",25890.00,26768.00,26864.00,25088.00,27437.00,16705.00,14092.00,20580.00,18352.00,20174.00,22066.00,17945.00,18271.00,19177.00,20755.00,19560.00,21265.00,32309.00,32848.00,35215.00,35834.00,40778.00,41590.00,38313.00,36056.00,34692.00,34470.00,35397.00,33987.00,35440.00,39086.00,36524.00,37884.54,45150.00,44524.00,42041.86,41938.13,38882.00,..
"Corn","....Sorsogon",3585.00,4516.00,2803.00,3295.00,1938.00,262.00,281.00,232.00,192.00,711.00,573.00,601.00,474.00,148.00,272.00,351.00,337.00,523.00,417.00,298.00,1199.00,392.00,1905.00,85.00,50.00,186.00,224.00,394.00,529.00,580.00,402.00,472.00,500.80,484.23,522.45,478.54,431.59,400.22,..
"Corn","..REGION VI (WESTERN VISAYAS)",61342.00,59537.00,45222.00,34353.00,40739.00,54840.00,69008.00,72780.00,57600.00,72119.00,80652.00,77619.00,68510.00,80340.00,75540.00,87065.00,128728.00,138205.00,193736.00,257589.00,314507.00,350259.00,272844.00,247997.00,309915.00,330782.00,345527.00,368404.00,350391.00,283671.45,301286.00,310838.81,313974.95,320379.86,351433.67,344460.64,329148.75,180338.98,..
"Corn","....Aklan",645.00,752.00,709.00,816.00,717.00,691.00,733.00,1024.00,857.00,799.00,445.00,475.00,223.00,245.00,209.00,286.00,218.00,189.00,622.00,566.00,1272.00,482.00,1585.00,795.00,2817.00,1857.00,3158.00,2661.00,2431.00,2688.00,3004.00,3626.30,3717.01,3912.93,3407.76,2810.84,3286.62,1125.01,..
"Corn","....Antique",1380.00,1715.00,1783.00,1426.00,2123.00,1508.00,1354.00,2606.00,1176.00,2206.00,3117.00,388.00,2273.00,2451.00,2649.00,947.00,219.00,3414.00,7144.00,8224.00,8151.00,8942.00,9864.00,1720.00,4749.00,5502.00,4538.00,5370.00,4248.00,4533.00,6219.00,8820.80,9777.75,10123.39,9047.84,9370.32,10410.63,6335.18,..
"Corn","....Capiz",11977.00,8459.00,6831.00,8870.00,9769.00,9492.00,8602.00,8477.00,9612.00,9400.00,14044.00,16427.00,6067.00,5456.00,6374.00,8539.00,16033.00,20501.00,43159.00,42054.00,77162.00,58693.00,57930.00,41550.00,47083.00,50798.00,52658.00,59066.00,62915.00,56241.00,56299.00,65690.00,68636.00,65860.97,56991.64,67396.27,63535.90,74622.57,..
"Corn","....Guimaras",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1874.00,1083.00,1251.00,488.00,1295.00,759.00,770.00,687.00,438.00,842.00,1213.00,1019.00,1158.00,1575.00,1108.00,1263.00,703.00,715.00,613.00,626.00,923.00,637.00,796.45,1111.00,2461.00,1145.50,2114.00,2169.00,1981.82,1317.00,747.00,..
"Corn","....Iloilo",19660.00,20376.00,17133.00,10468.00,13185.00,19330.00,30414.00,30917.00,25270.00,31718.00,35927.00,26709.00,27762.00,36506.00,30410.00,40190.00,69867.00,66730.00,89843.00,142357.00,148408.00,198534.00,124546.00,122141.00,164839.00,175945.00,174798.00,148747.00,143131.00,89246.00,87911.00,77340.71,73543.69,80078.57,119929.43,107705.39,114507.60,97509.22,..
"Corn","....Negros Occidental",27680.00,28235.00,18766.00,12773.00,14945.00,23819.00,27905.00,27882.00,19602.00,26745.00,26631.00,32325.00,31426.00,34912.00,35211.00,36665.00,41549.00,46158.00,51949.00,63230.00,77939.00,82500.00,77656.00,81088.00,89712.00,96067.00,109749.00,151637.00,137029.00,130167.00,146742.00,152900.00,157155.00,158290.00,159888.00,155196.00,136091.00,..,..
"Corn","..NEGROS ISLAND REGION",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112576.08,..
"Corn","....Negros Occidental a/",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69977.10,..
"Corn","....Negros Oriental b/",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41784.44,..
"Corn","....Siquijor b/",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,814.54,..
"Corn","..REGION VII (CENTRAL VISAYAS)",269177.00,286041.00,280147.00,296420.00,237569.00,201078.00,169471.00,172336.00,148743.00,159042.00,142908.00,141188.00,138618.00,137536.00,154011.00,166960.00,192061.00,183995.00,188525.00,180983.00,199420.00,175260.00,186479.00,178413.00,177297.00,172138.00,173225.00,164197.00,150051.00,156729.00,146470.00,127602.00,105584.25,127595.33,107314.00,97156.37,119555.31,51724.75,..
"Corn","....Bohol",26565.00,30265.00,22667.00,28205.00,31022.00,26598.00,31526.00,24883.00,24003.00,20236.00,18528.00,15373.00,15788.00,12783.00,16158.00,15548.00,13130.00,13831.00,11690.00,10575.00,16672.00,12345.00,11970.00,12905.00,11954.00,11611.00,12703.00,12363.00,11904.00,11736.00,10764.00,11216.00,11110.00,11582.08,12660.00,7851.41,11462.55,11340.75,..
"Corn","....Cebu",158222.00,164361.00,160066.00,171915.00,120209.00,100375.00,72987.00,82335.00,66364.00,66852.00,56034.00,57973.00,61940.00,57538.00,72794.00,85619.00,102799.00,102280.00,107139.00,101764.00,106152.00,91624.00,104568.00,98844.00,95503.00,90518.00,91059.00,86517.00,84300.00,84346.00,78209.00,69711.00,46837.00,64373.20,45480.00,49124.00,57327.00,40384.00,..
"Corn","....Negros Oriental",77510.00,84389.00,87318.00,85550.00,77744.00,67800.00,61113.00,59678.00,53379.00,66328.00,63701.00,63408.00,55766.00,61913.00,60352.00,60166.00,70545.00,60982.00,65300.00,63477.00,70031.00,64583.00,57299.00,60402.00,63721.00,64535.00,63949.00,60576.00,48718.00,55850.00,52258.00,43340.00,45574.25,47613.05,44397.00,37385.85,48334.90,..,..
"Corn","....Siquijor",6880.00,7026.00,10096.00,10750.00,8594.00,6305.00,3845.00,5440.00,4997.00,5626.00,4645.00,4434.00,5124.00,5302.00,4707.00,5627.00,5587.00,6902.00,4396.00,5167.00,6565.00,6708.00,12642.00,6262.00,6119.00,5474.00,5514.00,4741.00,5129.00,4797.00,5239.00,3335.00,2063.00,4027.00,4777.00,2795.11,2430.86,..,..
"Corn","..REGION VIII (EASTERN VISAYAS)",216290.00,219455.00,217190.00,220442.00,216893.00,143391.00,120318.00,60585.00,47198.00,43156.00,44307.00,33349.00,45813.00,46306.00,47525.00,49651.00,51835.00,59906.00,68416.00,76162.00,88252.00,96594.00,94821.00,90215.00,83992.00,87333.18,89327.00,88162.00,91145.00,81603.00,73481.00,74197.26,74220.40,73122.83,63208.57,58861.19,59318.34,58707.88,..
"Corn","....Biliran",0.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,574.00,621.00,623.00,444.00,645.00,695.00,693.00,710.00,716.00,740.00,747.00,863.00,795.00,812.00,827.00,722.00,733.00,745.00,729.00,748.00,747.00,752.00,703.00,634.80,592.15,567.85,563.00,583.77,565.80,580.75,..
"Corn","....Eastern Samar",220.00,188.00,0.00,0.00,18.00,42.00,99.00,72.00,65.00,53.00,56.00,73.00,70.00,75.00,84.00,100.00,126.00,170.00,227.00,280.00,364.00,433.00,495.00,559.00,534.00,593.00,571.00,609.00,640.00,456.00,595.00,615.00,491.00,343.35,268.55,259.02,213.40,217.03,..
"Corn","....Leyte",143030.00,143014.00,146264.00,147967.00,144615.00,94389.00,91111.00,38694.00,27030.00,26818.00,27698.00,19880.00,30442.00,31435.00,32347.00,34309.00,36358.00,43357.00,48354.00,53939.00,63963.00,67880.00,64397.00,59441.00,52427.00,55392.00,58175.00,58601.00,62238.00,53955.00,47442.00,48300.16,50089.15,49450.27,39654.04,35711.45,34989.84,31326.00,..
"Corn","....Northern Samar",29110.00,29995.00,27320.00,28807.00,28709.00,9893.00,9575.00,7490.00,6964.00,4856.00,4727.00,4899.00,5624.00,5770.00,5813.00,5691.00,5564.00,5644.00,7700.00,8544.00,9485.00,12577.00,13092.00,12774.00,13779.00,14352.18,14800.00,15351.00,15204.00,14922.00,14427.00,13182.30,12625.10,12671.00,12547.20,12435.00,12258.00,12364.00,..
"Corn","....Samar",28155.00,30755.00,27781.00,28356.00,27845.00,27474.00,11023.00,7410.00,6951.00,5697.00,5947.00,4554.00,4724.00,3742.00,4006.00,4282.00,4546.00,4808.00,5596.00,5776.00,6814.00,7227.00,8318.00,9129.00,9198.00,9133.00,9243.00,7222.00,7167.00,7313.00,7161.00,8797.00,8307.00,8001.36,7902.45,7846.47,9968.30,13417.10,..
"Corn","....Southern Leyte",15775.00,15503.00,15825.00,15312.00,15706.00,11593.00,8510.00,6580.00,5614.00,5111.00,5256.00,3499.00,4308.00,4589.00,4582.00,4559.00,4525.00,5187.00,5792.00,6760.00,6831.00,7665.00,7692.00,7590.00,7321.00,7118.00,5809.00,5631.00,5149.00,4205.00,3153.00,2668.00,2116.00,2089.00,2273.33,2025.49,1323.00,803.00,..
"Corn","..REGION IX (ZAMBOANGA PENINSULA)",191199.00,216181.00,218850.00,240786.00,233243.00,205093.00,209363.00,193060.00,195621.00,191861.00,182922.00,196722.00,122306.00,123233.00,134309.00,135072.00,176287.00,199631.00,223208.00,204391.00,219679.00,181809.00,177248.00,195349.00,200091.00,211331.00,207787.00,223342.00,220180.00,258951.24,234455.00,258909.87,184636.71,168854.81,195571.69,180632.76,187441.32,190223.12,..
"Corn","....Zamboanga del Norte",76180.00,85141.00,91541.00,101883.00,96156.00,72330.00,63803.00,75944.00,68026.00,56700.00,62612.00,77277.00,49009.00,42183.00,38677.00,40077.00,51102.00,43530.00,56593.00,50837.00,55049.00,21285.00,34077.00,41161.00,31475.00,30352.00,38247.00,55490.00,42719.00,56860.00,58552.00,61648.10,49864.81,47161.83,61878.12,52308.35,45640.54,53951.34,..
"Corn","....Zamboanga del Sur",103785.00,118549.00,114740.00,124157.00,132291.00,128913.00,138690.00,111666.00,123608.00,130546.00,116427.00,116050.00,67719.00,76161.00,90296.00,61445.00,90327.00,115109.00,127236.00,118498.00,135903.00,141520.00,114733.00,125186.00,141189.00,154724.00,142238.00,137204.00,144596.00,164625.00,134013.00,155964.28,94793.14,78478.43,108075.07,102355.09,119107.43,115605.56,..
"Corn","....Zamboanga Sibugay",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27424.00,28396.00,34786.00,31312.00,27522.00,20740.00,11643.00,19297.00,19953.00,17658.00,15871.00,15913.00,17543.00,19379.00,23387.52,27995.00,25123.63,24003.77,26087.87,25618.49,25969.31,22693.35,20666.22,..
"Corn","....Zamboanga City",11234.00,12491.00,12569.00,14746.00,4796.00,3850.00,6870.00,5450.00,3987.00,4615.00,3883.00,3395.00,5578.00,4889.00,5336.00,6126.00,6462.00,6206.00,8067.00,7534.00,7987.00,7361.00,9141.00,9049.00,9769.00,10384.00,11389.00,13105.00,13486.00,14078.72,13895.00,16173.86,15974.99,17126.68,0.00,0.00,0.00,0.00,..
"Corn","..REGION X (NORTHERN MINDANAO)",340675.00,390491.00,479901.00,470623.00,511199.00,513613.00,797854.00,817882.00,814867.00,816424.00,875027.00,840997.00,776819.00,777828.00,798733.00,701211.00,817182.00,927689.00,938227.00,964327.00,1048344.00,1127564.00,1170624.00,1153239.00,1212208.00,1228754.00,1185036.00,1196542.00,1216301.62,1223116.09,1287303.00,1289538.00,1312925.80,1338165.21,1455030.45,1477201.89,1520888.98,1536376.40,..
"Corn","....Bukidnon",208325.00,246765.00,312697.00,300480.00,335852.00,362104.00,613586.00,579099.00,534979.00,536584.00,579423.00,530912.00,448925.00,474277.00,459016.00,386134.00,497273.00,608024.00,651136.00,648029.00,703735.00,740869.00,777256.00,777642.00,810054.00,845514.00,804487.00,805845.00,821380.00,802065.00,844368.00,858484.14,860366.00,855671.91,951561.45,983992.37,1035508.07,1072234.16,..
"Corn","....Camiguin",875.00,1094.00,668.00,1009.00,703.00,510.00,743.00,737.00,273.00,209.00,364.00,530.00,861.00,555.00,464.00,587.00,601.00,568.00,609.00,731.00,635.00,572.00,470.00,495.00,508.00,550.00,516.00,436.00,376.00,360.76,567.00,795.00,714.00,660.39,668.00,546.22,424.20,170.62,..
"Corn","....Lanao del Norte",86040.00,90291.00,105591.00,104324.00,110648.00,100624.00,129145.00,172171.00,212318.00,206494.00,231756.00,247723.00,251105.00,235494.00,265968.00,231566.00,226449.00,219405.00,182597.00,193062.00,221073.00,249641.00,248479.00,232986.00,244669.00,223899.00,221899.00,220483.00,232668.00,254779.33,267310.00,264426.86,284384.30,313494.83,330338.80,328506.10,330230.65,322662.30,..
"Corn","....Misamis Occidental",17825.00,15049.00,16907.00,11842.00,12217.00,10542.00,9402.00,14802.00,18738.00,23228.00,22493.00,21670.00,31643.00,22481.00,22555.00,18970.00,27380.00,27530.00,26146.00,37160.00,38712.00,41186.00,47607.00,49541.00,48785.00,49438.00,50455.00,57641.00,55834.00,56105.00,58415.00,56800.00,56713.50,54174.21,52525.20,44216.35,41186.70,33827.50,..
"Corn","....Misamis Oriental",27610.00,37292.00,44038.00,52968.00,51779.00,39833.00,44978.00,51073.00,48559.00,49909.00,40991.00,40162.00,44285.00,45021.00,50730.00,63954.00,65479.00,72162.00,77739.00,85345.00,84189.00,95296.00,96812.00,92575.00,108192.00,109353.00,107679.00,112137.00,106043.62,109806.00,116643.00,109032.00,110748.00,114163.87,119937.00,119940.85,113539.36,107481.82,..
"Corn","..REGION XI (DAVAO REGION)",259560.00,257653.00,253418.00,266914.00,235010.00,207815.00,220606.00,155433.00,160109.00,150413.00,144737.00,131940.00,145814.00,151307.00,148406.00,181947.00,214344.00,247781.00,293413.00,343907.00,354247.00,286410.00,225078.00,202354.00,191213.00,198627.00,227013.00,280293.00,224100.00,219089.00,256735.00,274674.71,244810.36,261923.15,266894.04,274388.76,290860.04,289026.06,..
"Corn","....Davao de Oro (Compostela Valley)",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49399.00,60859.00,76520.00,86046.00,79514.00,77939.00,60956.00,51434.00,48406.00,45693.00,50126.00,47174.00,68429.00,45859.00,49939.00,54037.00,69106.24,61464.95,64929.91,61717.00,60010.00,61840.40,58792.41,..
"Corn","....Davao del Norte",150760.00,153532.00,146938.00,150477.00,123218.00,120835.00,102729.00,52612.00,48747.00,45924.00,40362.00,33739.00,39289.00,46059.00,45516.00,24127.00,28861.00,25470.00,31564.00,35933.00,45822.00,41982.00,31301.00,23531.00,22595.00,21648.00,20697.00,26272.00,20135.00,18682.00,24874.00,25183.00,25093.00,29274.16,38423.84,43612.75,44776.81,51182.80,..
"Corn","....Davao del Sur",31400.00,34685.00,36296.00,45203.00,46670.00,26944.00,50059.00,55121.00,50726.00,43229.00,44985.00,44743.00,42668.00,41204.00,45135.00,41257.00,46826.00,65172.00,97372.00,141655.00,113191.00,89343.00,69342.00,56473.00,57687.00,63302.00,85722.00,111515.00,96308.00,83854.00,98448.00,100571.47,41733.61,40956.17,67712.38,72094.16,77985.69,64115.41,..
"Corn","....Davao Occidental",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40646.19,45764.25,41308.75,40336.59,43809.29,49630.06,..
"Corn","....Davao Oriental",70590.00,61977.00,60950.00,61597.00,59522.00,52080.00,55026.00,33945.00,33738.00,40978.00,35977.00,32969.00,43782.00,44989.00,40224.00,47247.00,55191.00,61207.00,59019.00,68030.00,93131.00,67245.00,49080.00,53064.00,44794.00,43777.00,48976.00,47217.00,37783.00,44208.00,55807.00,55761.00,52836.97,54465.95,57732.07,58335.26,62447.85,65305.38,..
"Corn","....City of Davao",6810.00,7459.00,9234.00,9637.00,5600.00,7956.00,12792.00,13755.00,26898.00,20282.00,23413.00,20489.00,20075.00,19055.00,17531.00,19917.00,22607.00,19412.00,19412.00,18775.00,24164.00,26884.00,23921.00,20880.00,20444.00,19774.00,24444.00,26860.00,24015.00,22406.00,23569.00,24053.00,23035.64,26532.72,0.00,0.00,0.00,0.00,..
"Corn","..REGION XII (SOCCSKSARGEN)",1588215.00,1564072.00,1611563.00,1728958.00,1672407.00,1613553.00,1809734.00,1437949.00,1039054.00,1117688.00,959380.00,777732.00,1028086.00,990300.00,919042.00,885055.00,870124.00,1025312.00,959286.00,1087843.00,1123584.00,1117781.00,1146629.00,1064448.00,1170554.00,1201331.00,1305607.00,1338065.00,1239275.00,1144010.00,1257177.00,1231074.00,1108187.29,1108972.45,1105238.85,1052210.51,1061892.13,1002518.02,..
"Corn","....Cotabato (North Cotabato)",493295.00,511870.00,528513.00,654409.00,645656.00,617577.00,688889.00,406600.00,311727.00,344439.00,277356.00,194955.00,330193.00,294201.00,301762.00,278932.00,287765.00,333406.00,293945.00,330887.00,354356.00,368162.00,360031.00,325173.00,379947.00,385478.00,414394.00,414630.00,369766.00,317336.00,343070.00,355917.00,294569.00,283659.00,315637.00,275037.00,251382.00,249240.00,..
"Corn","....Sarangani",0.00,0.00,0.00,0.00,0.00,0.00,0.00,115187.00,97271.00,97193.00,77371.00,74523.00,102216.00,93160.00,72380.00,89237.00,82211.00,110900.00,103883.00,123768.00,160160.00,136124.00,135957.00,124405.00,134949.00,145479.00,163069.00,169456.00,153288.00,136363.00,151274.00,144807.00,138213.00,166116.45,180568.86,159467.53,160159.09,160034.02,..
"Corn","....South Cotabato",1039780.00,1006402.00,1022110.00,1011902.00,997510.00,951682.00,1052704.00,687525.00,500424.00,509065.00,429437.00,355799.00,431392.00,429672.00,375488.00,342751.00,335327.00,409055.00,388081.00,466184.00,431633.00,409076.00,424549.00,412832.00,428718.00,435981.00,472945.00,500738.00,472567.00,452607.00,496459.00,463451.00,429901.00,406013.00,376788.00,370102.24,400472.00,374638.00,..
"Corn","....Sultan Kudarat",55140.00,45800.00,60940.00,62647.00,29241.00,44294.00,68141.00,228637.00,129632.00,166991.00,175216.00,152455.00,164285.00,173267.00,169412.00,174135.00,164821.00,171951.00,173377.00,167004.00,177435.00,204419.00,226092.00,202038.00,226940.00,234393.00,255199.00,253241.00,243654.00,237704.00,266374.00,266899.00,245504.29,253184.00,232244.99,247603.74,249879.04,218606.00,..
"Corn","..REGION XIII (CARAGA)",70425.00,74615.00,72842.00,81406.00,75224.00,120870.00,101838.00,58350.00,55371.00,45433.00,49875.00,71575.00,37434.00,70959.00,67747.00,68043.00,74545.00,95260.00,98595.00,86434.00,126037.00,99916.00,88591.00,94571.00,75684.00,89521.00,107476.00,125406.00,118774.00,144528.86,119980.00,135626.55,135727.21,157639.11,141648.84,109511.72,134471.28,138614.40,..
"Corn","....Agusan del Norte",21660.00,25331.00,24816.00,25703.00,27745.00,42320.00,16569.00,25186.00,24186.00,18639.00,16351.00,11549.00,4736.00,6700.00,7410.00,7542.00,14334.00,16353.00,13645.00,13184.00,23766.00,17991.00,7202.00,8907.00,9750.00,9840.00,13018.00,15153.00,16370.00,24856.00,19276.00,18735.00,9216.95,12593.86,19158.30,18167.00,18711.65,19109.20,..
"Corn","....Agusan del Sur",28420.00,29077.00,28479.00,36792.00,28279.00,66921.00,73870.00,25143.00,26837.00,22958.00,27079.00,54535.00,26324.00,55767.00,51730.00,52810.00,50707.00,68400.00,75582.00,61660.00,88766.00,69516.00,67355.00,77849.00,60357.00,70673.00,82921.00,97864.00,93791.00,109559.00,88507.00,101487.00,112863.35,132991.00,108620.50,76475.00,101700.18,102353.20,..
"Corn","....Dinagat Islands",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.00,13.00,7.00,16.00,19.00,63.00,122.00,215.00,298.00,383.90,286.50,423.18,370.00,288.46,244.64,348.00,..
"Corn","....Surigao del Norte",1020.00,739.00,755.00,47.00,31.00,35.00,68.00,129.00,562.00,909.00,955.00,921.00,913.00,1025.00,554.00,506.00,432.00,668.00,753.00,1261.00,1344.00,1377.00,1537.00,1332.00,924.00,725.00,1096.00,1558.00,1386.00,983.00,895.00,1046.00,1550.00,1690.17,1893.79,1803.19,2187.81,2287.00,..
"Corn","....Surigao del Sur",19325.00,19468.00,18792.00,18864.00,19169.00,11594.00,11331.00,7892.00,3786.00,2927.00,5490.00,4570.00,5461.00,7467.00,8053.00,7185.00,9072.00,9839.00,8615.00,10329.00,12161.00,11032.00,12284.00,6470.00,4646.00,8267.00,10422.00,10768.00,7105.00,8915.86,11004.00,13974.65,11810.41,9940.90,11606.25,12778.07,11627.00,14517.00,..
"Corn","..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM)",417995.00,440740.00,440874.00,462912.00,468125.00,465568.00,496828.00,623631.00,564492.00,626684.00,659429.00,466894.00,685986.00,697611.00,718345.00,636352.00,673514.00,657963.00,630889.00,694817.00,895024.00,856673.00,950429.00,855666.00,796661.00,764774.00,667104.00,699591.00,673036.00,590579.86,841618.00,902566.96,1114973.03,1138861.40,1137310.72,1142287.62,1231724.39,1228127.83,..
