"Geolocation","Commodity","year","month","price","date"
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"March",16.88,2012-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"April",16.08,2012-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"May",16.97,2012-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"June",16.85,2012-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"July",16.34,2012-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"August",15.97,2012-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"September",16.76,2012-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"October",14.72,2012-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"November",15.2,2012-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"December",16.03,2012-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"Annual",16.3,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"January",17.13,2013-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"February",17.15,2013-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"March",17.91,2013-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"April",16.62,2013-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"May",16.54,2013-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"June",17.23,2013-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"July",17.06,2013-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"August",17.13,2013-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"September",16.87,2013-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"October",17.4,2013-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"November",17.48,2013-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"December",17.94,2013-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"Annual",17.21,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"January",17.26,2014-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"February",17.18,2014-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"March",20.04,2014-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"April",21.09,2014-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"May",21.75,2014-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"June",20.81,2014-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"July",21.11,2014-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"August",21.09,2014-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"September",20.52,2014-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"October",16.79,2014-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"November",21.56,2014-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"December",21.32,2014-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"Annual",20.04,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"January",20.12,2015-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"February",21.03,2015-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"March",20,2015-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"April",20.27,2015-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"May",20.48,2015-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"June",20.18,2015-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"July",20.57,2015-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"August",21.7,2015-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"September",23.06,2015-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"October",20.29,2015-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"November",19.78,2015-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"December",19.65,2015-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"Annual",20.59,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"January",21.24,2016-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"February",20.65,2016-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"March",21.32,2016-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"April",21.07,2016-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"May",21.62,2016-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"June",21.83,2016-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"July",20.94,2016-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"August",21.28,2016-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"September",20.98,2016-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"October",18.83,2016-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"November",20.11,2016-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"December",20.44,2016-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"Annual",20.86,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"January",21.06,2017-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"February",19.51,2017-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"March",19.83,2017-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"April",20.69,2017-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"May",20.78,2017-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"June",20.49,2017-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"July",21.87,2017-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"August",21.72,2017-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"September",19.08,2017-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"October",20.36,2017-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"November",20.06,2017-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"December",21.53,2017-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"Annual",20.58,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"January",21.32,2018-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"February",20.91,2018-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"March",20.58,2018-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"April",19.3,2018-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"May",22.23,2018-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"June",21.62,2018-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"July",21.79,2018-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"August",22.99,2018-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"September",24.3,2018-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"October",20.69,2018-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"November",19.95,2018-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"December",19.28,2018-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"Annual",21.25,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"January",20.2,2019-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"February",19.58,2019-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"March",19.51,2019-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"April",19.49,2019-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"May",20.64,2019-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"June",20.56,2019-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"July",20.25,2019-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"August",16.72,2019-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"September",17.07,2019-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"October",16.3,2019-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"November",14.39,2019-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"December",16.66,2019-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"Annual",18.45,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"January",16.67,2020-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"February",17.15,2020-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"March",19.18,2020-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"April",18.87,2020-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"May",24.29,2020-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"June",19.28,2020-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"July",19.87,2020-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"August",19.66,2020-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"September",17.76,2020-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"October",16.28,2020-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"November",17.25,2020-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"December",21.62,2020-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"Annual",18.99,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"January",16.72,2021-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"February",18.59,2021-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"March",19.68,2021-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"April",18.91,2021-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"May",18.01,2021-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"June",20.79,2021-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"July",20.26,2021-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"August",19.55,2021-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"September",18.33,2021-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"October",17.83,2021-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"November",19.41,2021-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"December",18.69,2021-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"Annual",18.9,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"January",16.54,2022-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"February",18.78,2022-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"March",20.95,2022-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"April",19.12,2022-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"May",16.57,2022-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"June",16.62,2022-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"July",18.38,2022-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"August",19.15,2022-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"September",20.48,2022-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"October",19.36,2022-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"November",19.73,2022-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"December",19.58,2022-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"Annual",18.77,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"January",18.58,2023-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"February",20.29,2023-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"March",20.41,2023-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"April",24.28,2023-04-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"May",26.53,2023-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"June",22.52,2023-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"July",23.01,2023-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"August",26.77,2023-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"September",23.85,2023-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"October",26.49,2023-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"November",28.07,2023-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"December",27.84,2023-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"Annual",24.05,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"January",27.06,2024-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"February",25.49,2024-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"March",28.21,2024-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"May",30.3,2024-05-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"June",27.86,2024-06-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"July",27.85,2024-07-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"August",27.78,2024-08-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"September",27.69,2024-09-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"October",27.74,2024-10-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"November",27.94,2024-11-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"December",28.24,2024-12-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"Annual",27.83,NA
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"January",21.99,2025-01-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"February",22.79,2025-02-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"March",20.28,2025-03-01
"....Lanao del Norte","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"April",20.2,2025-04-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"January",15.08,2010-01-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"February",15.33,2010-02-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"March",15.6,2010-03-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"April",15.95,2010-04-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"May",15.77,2010-05-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"June",15.61,2010-06-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"July",15.81,2010-07-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"August",15.67,2010-08-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"September",15.41,2010-09-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"October",15.14,2010-10-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"November",15.47,2010-11-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"December",15.24,2010-12-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2010,"Annual",15.51,NA
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"January",14.95,2011-01-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"February",15.52,2011-02-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"March",15.79,2011-03-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"April",15.54,2011-04-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"May",15.72,2011-05-01
"....Misamis Occidental","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"June",15.89,2011-06-01
